1,150
1,90
1,90
1,50
1,30
1,70
1,51
1,50
1,60
1,60
1,70
1,40
1,50
1,29
1,31
1,50
1,70
1,30
1,30
1,40
1,40
1,30
1,29
1,30
1,31
1,40
1,30
1,30
1,40
1,60
1,60
1,30
1,60
1,30
1,30
1,40
1,30
1,31
1,30
1,30
1,40
1,30
1,31
1,40
1,40
1,30
1,40
1,40
1,30
1,40
1,40
1,80
1,40
1,40
1,80
1,31
1,40
1,41
1,40
1,40
1,40
1,60
1,40
1,31
1,40
1,40
1,40
1,40
1,30
1,40
1,30
1,40
1,40
1,40
1,40
1,30
1,40
1,31
1,29
1,30
1,30
1,70
1,40
1,30
1,40
1,70
1,40
1,40
1,40
1,30
1,30
1,40
1,40
1,40
1,40
1,31
1,40
1,40
1,40
1,40
50001,70
50001,40
50001,30
50001,41
50001,40
50001,40
50001,40
50001,40
50001,41
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,50
50001,40
50001,40
50001,40
50001,40
50001,30
50001,40
50001,40
50001,60
50001,40
50001,40
50001,40
50001,40
50001,40
50001,70
50001,40
50001,29
50001,30
50001,30
50001,41
50001,71
50001,31
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,41
50001,40
50001,60
50001,40
50001,40
50001,30
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,70
50001,40
50001,50
50001,40
50001,40
50001,40
50001,30
50001,50
50001,40
50001,30
50001,40
50001,30
50001,30
50001,40
50001,40
50001,30
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,40
50001,50
50001,40
50001,40
50001,40
50001,40
50001,40
50001,51
50001,40
50001,40
50001,71
50001,40
50001,40
50001,41
50001,41
50001,40
50001,40
50001,40
100001,80
100001,30
100001,30
100001,40
100001,60
100001,40
100001,40
100001,40
100001,41
100001,40
100001,40
100001,40
100001,40
100001,30
100001,30
100001,40
100001,40
100001,40
100001,40
100001,40
100001,40
100001,49
100001,60
100001,60
100001,31
100001,60
100001,40
100001,40
100001,30
100001,40
100001,40
100001,30
100001,40
100001,40
100001,40
100001,41
100001,40
100001,61
100001,40
100001,40
100001,40
100001,40
100001,40
100001,30
100001,40
100001,31
100001,30
100001,40
100001,40
100001,30
100001,40
100001,40
100001,30
100001,30
100001,31
100001,40
100001,40
100001,31
100001,30
100001,40
100001,40
100001,70
100001,41
100001,30
100001,30
100001,40
100001,40
100001,40
100001,30
100001,40
100001,40
100001,40
100001,40
